name,id,gender
Richard Fleischer,2087,0
Jon Turteltaub,12962,2
William Dear,56506,2
Clyde Geronimi,64864,2
Wilfred Jackson,11434,2
Hamilton Luske,11429,2
Wolfgang Reitherman,57314,2
William Roberts,11427,2
Clyde Geronimi,64864,2
Jack Kinney,74565,2
Harold Young,103344,2
Norman Ferguson,226599,2
Wolfgang Reitherman,57314,2
Harold D. Schuster,9082,0
Hamilton Luske,11429,2
Kevin Reynolds,8300,0
Robert Stevenson,5834,2
Samuel Armstrong,5691,2
Ben Sharpsteen,11426,2
William Roberts,11427,2
Wilfred Jackson,11434,2
Jack Kinney,74565,2
Norman Ferguson,226599,2
Don Chaffey,25558,2
Robert Stevenson,5834,2
Hamilton Luske,11429,2
Wilfred Jackson,11434,2
Clyde Geronimi,64864,2
Ted Berman,67604,2
Art Stevens,67607,0
Richard Rich,107274,2
Matthew Bright,55117,2
Robert Wise,1744,2
John McTiernan,1090,2
Brett Leonard,57090,0
Nick Cassavetes,11151,2
Iara Lee,1006852,0
Christopher Hampton,12952,2
Mike Leigh,65452,2
Tom Hanks,31,2
Michael Pressman,59649,2
James Ivory,54441,2
Joseph Bologna,46946,2
Hettie MacDonald,67570,0
Renny Harlin,16938,2
Stephen Hopkins,2042,2
Al Pacino,1158,2
Steve Buscemi,884,2
Ismail Merchant,54448,2
John McNaughton,9200,2
Spike Lee,5281,2
George P. Cosmatos,16566,2
Michael Winterbottom,172,2
Woody Allen,1243,2
Leon Ichaso,78997,2
Baz Luhrmann,6201,2
Doug Liman,11694,2
Barry Levinson,8246,2
Michael Cimino,12114,2
Scott Silver,324,2
Tad Stones,56852,0
Anthony Asquith,32919,2
Mark Sandrich,30165,2
George Stevens,18738,2
Edward Dmytryk,64114,0
Edward Dmytryk,64114,0
Josef von Sternberg,2891,2
Nicholas Ray,2765,0
Aaron Kim Johnston,117083,2
Mel Stuart,3451,2
Jan Bucquoy,71938,0
Jack Clayton,25630,2
Woody Allen,1243,2
Woody Allen,1243,2
Charles Crichton,8929,2
Terry Jones,10707,2
Blake Edwards,1927,2
Michael Ritchie,12964,2
Blake Edwards,1927,2
Arthur Penn,6448,2
John Sturges,14520,2
Alfred Hitchcock,2636,2
Frédéric Mitterrand,123827,2
Emile Ardolino,716,2
Quentin Tarantino,138,2
Oliver Stone,1152,2
Ted Kotcheff,16544,2
Paul Verhoeven,10491,2
Oliver Stone,1152,2
Neil Jordan,17016,0
James Foley,15890,2
Alan J. Pakula,6349,2
Steven Spielberg,488,2
Sam Henry Kass,1096170,0
Edwin L. Marin,78053,2
Tony Scott,893,2
Tony Scott,893,2
Michael Covert,144130,2
Nicholas Ray,2765,0
Elia Kazan,2746,2
Greg Spence,56746,2
Hugo Van Lawick,928583,0
Michael Kreihsl,939320,2
Temístocles López,1124024,0
Claude Nuridsany,57226,0
Marie Pérennou,57227,0
Alan Taylor,47005,2
Donald Petrie,18281,2
Abel Ferrara,39104,2
Chris Cullari,1114467,0
Benoît Jacquot,229263,2
Jaco Van Dormael,107490,2
Nils Gaup,22558,2
Peter Cohn,1086972,0
Miloš Forman,3974,2
Rich Wilkes,53345,0
R. J. Cutler,89814,2
David Van Taylor,621628,0
Mark Rydell,21958,2
Blake Edwards,1927,2
Ate de Jong,16672,2
James Cameron,2710,2
John Carpenter,11770,2
John Carpenter,11770,2
Joe Dante,4600,2
Claude Berri,20718,2
Claude Berri,20718,2
Gustavo Graef-Marino,259792,0
Howard Zieff,34611,2
Terry Gilliam,280,2
Terry Jones,10707,2
Bruce LaBruce,1115333,2
Rick Castro,1388631,0
Russ Hexter,932368,0
Sharon Pollack,1415878,0
Michael Ray Rhodes,109635,0
Raúl Ruiz,121585,2
Susan W. Dryfoos,1080611,0
,,
John L'Ecuyer,159767,2
Leon Gast,65608,2
Nick Park,7314,2
Jean-Luc Godard,3776,2
Daniel Vigne,38494,0
Jan Švankmajer,83784,2
Anthony Mann,40199,2
Alfred L. Werker,81930,2
Anthony Mann,40199,2
Anthony Mann,40199,2
Vittorio De Sica,12329,2
Jean Delannoy,70854,2
Norman Z. McLeod,82389,2
Elliott Nugent,89914,2
Leo McCarey,30008,2
Volker Schlöndorff,10249,2
Peter Medak,21377,2
Martine Dugowson,933201,0
Jean-Luc Godard,3776,2
Nina Menkes,1038016,0
Garry Marshall,1201,2
Eric Red,54839,2
Barbara Kopple,22020,1
Cathy Caplan,929918,0
Tom Haneke,929919,0
Lawrence Silk,929920,0
Phillip Rhee,82442,2
Tim Robbins,504,2
Giuseppe Tornatore,65314,0
Peter Greenaway,30309,2
Michel Blanc,21175,2
Jean-Pierre Jeunet,2419,2
Marc Caro,13680,0
Krzysztof Kieślowski,1126,2
Mike Newell,10723,2
Stanley Kubrick,240,2
Stephen Frears,3224,0
Peter Chelsom,36804,2
Fred Olen Ray,31155,2
Anthony Minghella,2239,2
Gabriele Salvatores,55916,0
Jim Sheridan,53334,2
Steven Soderbergh,1884,2
John Sayles,102445,2
Baz Luhrmann,6201,2
Errol Morris,18533,2
Pedro Almodóvar,309,2
Alek Keshishian,50949,2
Mark Aldo Miceli,64073,0
Jennie Livingston,107831,0
Miloš Forman,3974,2
Lou Adler,69500,2
Irvin Kershner,10930,2
Rob Reiner,3026,2
Steven Spielberg,488,2
Terry Gilliam,280,2
James Cameron,2710,2
Sergio Leone,4385,2
Bruce Robinson,8966,0
Sidney Lumet,39996,2
David Lean,12238,2
Stanley Kubrick,240,2
Robert Mulligan,8482,2
Francis Ford Coppola,1776,2
Sergio Leone,4385,2
Richard Marquand,19800,2
Wim Wenders,2303,2
Carol Reed,15378,2
Martin Scorsese,1032,2
Ridley Scott,578,2
Sam Raimi,7623,2
Luc Besson,59,2
Akira Kurosawa,5026,2
John Woo,11401,2
Alfred Hitchcock,2636,2
John Landis,4610,2
Francis Ford Coppola,1776,2
Stanley Kubrick,240,2
Nick Park,7314,2
Kenneth Branagh,11181,2
Miloš Forman,3974,2
John Ford,8500,0
Sergio Leone,4385,2
Martin Scorsese,1032,2
Woody Allen,1243,2
Philip Kaufman,648,2
Andrei Tarkovsky,8452,2
Wolfgang Petersen,5231,2
George Roy Hill,9577,2
Hal Ashby,4964,2
Hal Hartley,91343,2
Ingmar Bergman,6648,2
Bill Forsyth,68687,2
James Cameron,2710,2
Peter Jackson,108,2
Edward Zwick,9181,2
Tom Stoppard,372,2
Woody Allen,1243,2
Joel Coen,1223,0
Peter Weir,2690,2
Mike Nichols,5342,2
Orson Welles,40,2
Luc Besson,59,2
David Lean,12238,2
Federico Fellini,4415,2
Roman Polanski,3556,2
Robert Wise,1744,2
John Huston,6593,2
Peter Jackson,108,2
Leo McCarey,30008,2
Savage Steve Holland,87565,2
Stanley Kubrick,240,2
Rob Reiner,3026,2
Fritz Lang,68,2
Sam Raimi,7623,2
John Sturges,14520,2
Michael Cimino,12114,2
Jean-Jacques Beineix,37451,2
Harold Ramis,1524,2
Clint Eastwood,190,2
John Frankenheimer,13776,2
Allan Moyle,55790,2
Frank Capra,2662,0
Robert Zemeckis,24,2
Jon Avnet,18250,2
Franklin J. Schaffner,13265,2
Jim Jarmusch,4429,0
Katsuhiro Ōtomo,185,2
Russell Mulcahy,52968,2
Stuart Rosenberg,13859,2
Jean-Paul Rappeneau,25950,2
Mel Brooks,14639,2
Jim Jarmusch,4429,0
Zhang Yimou,607,2
Charlie Chaplin,13848,2
Samuel Armstrong,5691,2
James Algar,5690,2
William Roberts,11427,2
Paul Satterfield,11428,2
Hamilton Luske,11429,2
Jim Handley,11430,0
Ford Beebe,11431,2
T. Hee,11432,0
Wilfred Jackson,11434,2
Ben Sharpsteen,11426,2
Norman Ferguson,226599,2
David Hand,5446,2
Fred Zinnemann,4065,0
Howard Hawks,11435,0
Michael Lehmann,7145,2
Jeannot Szwarc,16187,2
William Wyler,10001,2
Rob Reiner,3026,2
Godfrey Reggio,68993,2
Howard Deutch,26502,2
Steven Spielberg,488,2
Hal Ashby,4964,2
Richard Attenborough,4786,2
Philip Kaufman,648,2
James Ivory,54441,2
Martha Coolidge,63713,1
Alan Parker,9168,2
Roland Joffé,8965,0
Lasse Hallström,5306,2
Fred M. Wilcox,12300,2
Phil Alden Robinson,23968,2
John Huston,6593,2
George Roy Hill,9577,2
Wim Wenders,2303,2
Wim Wenders,2303,2
Rob Reiner,3026,2
Keoni Waxman,92436,2
John G. Young,227875,0
Doug Pray,105802,2
John Murlowski,110834,2
Susan Streitfeld,135163,1
Larry Bishop,34721,2
Jon Sherman,186758,2
Greta Schiller,116799,0
Herb Gardner,144256,2
Carl Prechezer,83555,0
,,
David Fincher,7467,2
John Landis,4610,2
Tony Randel,52194,2
Richard Fleischer,2087,0
Steve White,1673596,2
John Murlowski,110834,2
Damiano Damiani,35256,2
Stuart Rosenberg,13859,2
Tom Bery,548847,0
Paul Morrissey,18627,0
Fred Walton,62556,2
Robert Wise,1744,2
John Schlesinger,19304,2
Alfred Hitchcock,2636,2
Irvin S. Yeaworth Jr.,56141,2
Jeffrey Bloom,178486,2
Eric Red,54839,2
Robert Wise,1744,2
Francis Ford Coppola,1776,2
James Whale,2917,2
Dan Curtis,29648,2
Bernard Rose,57851,2
Martin Scorsese,1032,2
J. Lee Thompson,18669,0
Brian De Palma,1150,2
Paul Schrader,1035,0
Wes Craven,5140,2
F.W. Murnau,9076,2
Augusto Caminito,59622,0
Mario Caiano,100053,2
Luigi Cozzi,88164,2
Klaus Kinski,14277,2
Maurizio Lucidi,100054,0
Richard Donner,7187,2
Bob Rafelson,19450,2
Kevin Spacey,1979,2
Barbra Streisand,10400,0
Lars von Trier,42,2
Ole Bornedal,22676,2
Jonathan Frakes,2388,2
Scott Hicks,33433,2
Billy Bob Thornton,879,2
Brian Levant,13581,2
Michelangelo Antonioni,15189,2
Joe Berlinger,69237,2
Bruce Sinofsky,69238,2
Penny Marshall,14911,1
Hans Petter Moland,95972,0
Patrice Leconte,37626,2
Nicholas Hytner,55476,2
Stephen Herek,18356,2
Curzio Malaparte,236579,0
Claire Denis,9888,1
Renny Harlin,16938,2
Robert Wise,1744,2
Nicholas Meyer,1788,2
William Shatner,1748,2
Nicholas Meyer,1788,2
Leonard Nimoy,1749,2
Leonard Nimoy,1749,2
Tim Burton,510,2
Christopher Cain,56828,2
Geoff Murphy,32277,2
Randal Kleiser,8876,2
Patricia Birch,56755,1
Dwight H. Little,56998,0
Albert Pyun,63937,2
Daniel J. Sullivan,1202000,0
Andrew Davis,12989,2
Joseph H. Lewis,86004,0
Steven Spielberg,488,2
Jeannot Szwarc,16187,2
Joe Alves,8558,2
Peter Segal,13426,2
Tim Burton,510,2
Alexander Payne,13235,0
Cameron Crowe,11649,2
Joel Coen,1223,0
Ethan Coen,1224,0
Barry Levinson,8246,2
Phil Alden Robinson,23968,2
Anjelica Huston,5657,1
Richard Attenborough,4786,2
Jerry Zaks,59635,2
Martin Donovan,1495632,0
Rob Reiner,3026,2
Sidney Lumet,39996,2
Mike Judge,17403,2
Claude Chabrol,19069,0
Wes Craven,5140,2
Michael Mann,638,2
Nora Ephron,9248,0
Robert Harling,68319,2
Kenneth Branagh,11181,2
Terry George,2589,2
Dan Ireland,69099,2
Albert Brooks,13,2
André Téchiné,96627,2
Alan Parker,9168,2
Jane Campion,10757,1
Nicolas Roeg,14132,2
Murray Lerner,118441,0
Dwight H. Little,56998,0
Ralph Ziman,88970,0
Arthur Penn,6448,2
Fred Schepisi,64061,2
Robert Young,127716,2
George T. Miller,1174031,0
Robert Butler,101767,2
Michael Rymer,28741,2
Stanley Tong,44916,2
Roger Christian,5058,2
Dennis Dugan,17494,2
Thomas Carter,52038,2
François Dupeyron,5005,0
Steven Paul,16838,2
Andrew Birkin,2355,2
Roger Donaldson,21370,2
Peter Baldwin,34651,2
E. Max Frye,68928,0
Jeremiah S. Chechik,34682,2
Steve James,122449,2
Stefan Schwietert,932805,0
Tomás Gutiérrez Alea,72646,0
Juan Carlos Tabío,72647,2
Bryan Spicer,42111,2
Jan Svěrák,11688,0
Vondie Curtis-Hall,6198,2
,,
Christopher Guest,13524,2
Sergei Bodrov Jr.,71871,2
Ken Kwapis,29009,0
Richard Linklater,564,2
Craig Rosenberg,58922,2
R. Paul Miller,60865,0
Andy Tennant,17167,2
Paul Schrader,1035,0
Clint Eastwood,190,2
Bob Spiers,47974,2
Stephen Kessler,69353,2
,,
Carl Reiner,1895,2
David Lynch,5602,2
John Singleton,6482,2
Mike Newell,10723,2
Merzak Allouache,82307,2
Jeff Pollack,88060,2
Peter Spirer,107131,2
Mark Christopher,33541,2
Peggy Rajski,56947,0
Nickolas Perry,137392,2
Tom DeCerchio,1175207,0
John Irvin,17784,2
Tamra Davis,57691,1
John Pasquin,58072,2
Mira Nair,6495,1
Betty Thomas,31024,1
Theodore Witcher,120515,2
Phillip Noyce,13015,2
Bille August,19684,2
Stephen Frears,3224,0
David Cronenberg,224,2
Greg Mottola,54733,2
Tom Shadyac,4499,2
Rolf de Heer,112674,0
Gregory Nava,16395,2
Alan J. Pakula,6349,2
Mark Dindal,61411,2
Robert Townsend,68750,2
Emma-Kate Croghan,142513,0
Shuki Levy,50099,2
David Winning,52044,2
Bernard Rose,57851,2
Tsui Hark,26760,2
Pat O'Connor,19969,2
Luis Llosa,26648,2
George Armitage,58294,0
Leslie Greif,51575,2
Lynne Stopkewich,1215282,0
Tom Schulman,2691,2
Angela Pope,1016352,1
Bruce Beresford,5696,2
Jack Green,356,2
Alex Sichel,73622,0
Seth Zvi Rosenfeld,1032175,0
Nana Dzhordzhadze,48663,0
David Mirkin,58178,2
Chen Kaige,20640,2
Mick Jackson,8843,2
Peter Duncan,61335,2
Jay Roach,6737,2
Jonathan Mostow,7213,2
Gregor Nicholas,938945,0
Daniel Taplitz,74063,2
Mo Ogrodnik,974866,0
Kiefer Sutherland,2628,2
L.A. Puopolo,92108,0
Ronny Yu,17268,0
Ivan Reitman,8858,2
Luc Besson,59,2
,,
Gregg Araki,19224,2
Kevin Bacon,4724,2
Rusty Cundieff,141825,2
Margarethe von Trotta,39298,1
Agnès Varda,6817,1
Joe Mantello,171000,2
Masayuki Suo,68707,0
Dee McLachlan,83284,0
Duncan McLachlan,228286,2
Kevin Allen,36083,2
Griffin Dunne,2171,0
Mark Herman,55299,0
David Hare,8403,2
Steven Spielberg,488,2
Jacques Doillon,118020,2
Steven Soderbergh,1884,2
Dale Rosenbloom,79983,2
Emilio Estevez,2880,2
Clare Peploe,133420,1
Jonathan Lynn,21217,2
Caroline Thompson,1901,1
Simon West,12786,2
Julia Dyer,1143633,0
Peter Greenaway,30309,2
Laetitia Masson,222216,0
Jan de Bont,2209,2
Robert Patton-Spruill,563363,2
Adrienne Shelly,66496,1
,,
Dana Lustig,60050,1
Joel Schumacher,5572,2
,,
Paul Weiland,66548,2
Jim Wilson,7847,2
Ron Clements,15810,2
John Musker,15811,2
Stephen T. Kay,56435,2
Yvonne Rainer,1078811,0
P.J. Hogan,3045,2
Shinya Tsukamoto,58608,2
Cédric Klapisch,17520,2
Jean-Luc Godard,3776,2
John Woo,11401,2
Eric Schaeffer,68185,2
Mohsen Makhmalbaf,120226,0
Tony Gatlif,41040,2
Scott Michell,1284919,0
Jean-Luc Godard,3776,2
Barry Sonnenfeld,5174,2
Martha Coolidge,63713,1
William Dear,56506,2
Michael Ritchie,12964,2
Robert Zemeckis,24,2
Shirley Barrett,181826,0
Ridley Scott,578,2
John Milius,8328,2
Sam Weisman,54967,2
James Mangold,366,2
Paul W.S. Anderson,4014,2
Mark A.Z. Dippé,87130,0
Charles Martin Smith,1270,2
Glenn Gordon Caron,58463,2
Neil LaBute,58689,2
Sam Pillsbury,64099,2
Mike Leigh,65452,2
Richard Donner,7187,2
Barbet Schroeder,23393,2
Kenneth Johnson,19142,2
Nick Cassavetes,11151,2
Bill Duke,1103,2
Andy Cadiff,80307,2
Guillermo del Toro,10828,2
Brett Ratner,11091,2
Marco Brambilla,58838,2
John Nicolella,70765,2
Wolfgang Petersen,5231,2
Kevin Reynolds,8300,0
John McTiernan,1090,2
Gus Van Sant,5216,2
Tony Vitale,18139,2
Miguel Arteta,61069,2
Frank Oz,7908,2
Lee Tamahori,7256,2
Mimi Leder,51984,1
Curtis Hanson,323,2
Jean-Jacques Annaud,2352,2
Gary Fleder,5501,2
"George Tillman, Jr.",66121,2
Matthew Harrison,586698,2
Robert Kurtzman,11419,2
Jocelyn Moorhouse,3047,1
David Fincher,7467,2
Félix Enríquez Alcalá,77211,2
Oliver Stone,1152,2
John Patrick Kelley,533977,2
Mark Joffe,59438,2
Christian Duguay,25735,2
Keith Samples,65115,2
Victor Nunez,138322,2
Ang Lee,1614,2
Gavin Wilding,115362,2
Kevin Smith,19303,2
Lionel C. Martin,229097,0
Peter Cattaneo,57630,2
Nancy Meckler,1112916,0
John Madden,18844,0
Jim Gillespie,33254,2
Taylor Hackford,18596,0
Stuart Gillard,76418,2
Andy Wilson,28487,2
Mark Waters,54050,2
Errol Morris,18533,2
Agnieszka Holland,1128,1
Guy Ferland,43468,2
Jim Jarmusch,4429,0
Andrew Niccol,8685,2
Charles Sturridge,77104,2
Joe Chappelle,55116,2
Beeban Kidron,20237,1
John O'Hagan,1286930,0
Danny Boyle,2034,2
Morgan J. Freeman,66800,2
Kasi Lemmons,51864,1
Jeb Stuart,7671,2
Jim Kouf,21155,2
Ivan Reitman,8858,2
Claire Denis,9888,1
Mel Smith,141450,2
Robert Downey Sr.,59874,2
Costa-Gavras,27436,0
Mike Figgis,6111,2
Sally Potter,57206,1
Michael Winterbottom,172,2
Josh Pate,74429,0
Jonas Pate,77086,2
Francis Ford Coppola,1776,2
Paul Thomas Anderson,4762,2
Peter Weir,2690,2
John Badham,12840,2
Paul Verhoeven,10491,2
Sidney Lumet,39996,2
Wayne Wang,39819,0
Alex Zamm,88077,2
Peter Howitt,7791,2
John R. Leonetti,26714,2
Peter Weir,2690,2
Iain Softley,1978,2
Marleen Gorris,13496,0
Billy Hopkins,3192,2
Jon Avnet,18250,2
Michael Caton-Jones,30365,2
Gary Goldman,12881,2
Don Bluth,40345,2
Jon Amiel,15148,2
Jean-Pierre Jeunet,2419,2
Scott Harris,105287,0
Steven Spielberg,488,2
Robert Duvall,3087,2
Agnès Merlet,78725,0
Sean Mathias,84896,0
Ash Baron-Cohen,77465,0
Louis Saïa,240071,0
Neil Jordan,17016,0
Woody Allen,1243,2
Les Mayfield,56911,0
Bryan Spicer,42111,2
Gus Van Sant,5216,2
Michael Lindsay-Hogg,125543,2
,,
Raja Gosnell,1215,2
,,
Martin Kitrosser,58809,2
Clint Eastwood,190,2
Gore Verbinski,1704,2
,,
Cindy Sherman,1058100,0
,,
Wes Craven,5140,2
Rodney Gibbons,56983,2
Atom Egoyan,56205,2
Bret McCormick,98120,0
James Cameron,2710,2
Roger Spottiswoode,1724,2
Seth Michael Donsky,1352792,0
Gaël Morel,49855,2
Richard Friedenberg,4137,2
Kevin Costner,1269,2
Robert Redford,4135,2
Alan Rickman,4566,2
Quentin Tarantino,138,2
Martin Scorsese,1032,2
Stanley Tong,44916,2
Joel Coen,1223,0
Alan Rudolph,72427,2
Alain Berliner,96972,2
Alfonso Cuarón,11218,2
Sean McNamara,129952,2
George Mendeluk,105294,2
Darin Scott,57777,2
Joseph Dorman,656971,0
Dean Semler,4501,2
Penelope Spheeris,58448,0
Barry Levinson,8246,2
Alex Proyas,21085,2
John Duigan,72624,2
Manny Coto,41795,2
Mikael Salomon,30149,2
Tamra Davis,57691,1
Gregory Hoblit,17812,2
Stefan Schwartz,94155,2
Greg Spence,56746,2
Wong Kar-wai,12453,2
Bruno Barreto,69719,2
Bob Spiers,47974,2
Stephen Sommers,7775,2
Brian Evans,138653,0
Bret Michaels,18694,2
Charlie Peters,65401,2
Alexander Sokurov,107762,0
Antoine Fuqua,20907,2
Michael Radford,28898,2
Mark Pavia,72182,0
John Landis,4610,2
Shinya Tsukamoto,58608,2
Millicent Shelton,1214641,1
Frank Coraci,57370,2
Barry Levinson,8246,2
Michael Paxton,939416,0
Robert Dornhelm,44644,2
Roberto Benabib,1214449,0
Volker Schlöndorff,10249,2
James L. Brooks,3388,2
Abel Ferrara,39104,2
,,
Kari Skogland,22140,1
Robert Benton,6729,2
Stuart Baird,2523,2
Stephan Elliott,27889,2
Richard Kwietniowski,228797,2
Jorge Fons,139593,0
Zalman King,42113,0
David Breashears,86557,2
Stephen Judson,90225,0
Greg MacGillivray,90223,2
Jonathan Darby,974699,2
Peter O'Fallon,41472,0
Randall Wallace,2460,2
Richard Linklater,564,2
John McNaughton,9200,2
John Roberts,120218,2
John N. Smith,60295,2
Takeshi Kitano,3317,2
Mike Nichols,5342,2
Bob Gosse,36187,2
M. Night Shyamalan,11614,2
Boaz Yakin,52358,2
Howard Goldberg,122458,0
James Toback,56381,2
Edward Burns,12833,2
Jonathan Demme,16294,2
Lesli Linka Glatter,15798,1
Nicholas Hytner,55476,2
Steve Boyum,72258,2
Stephen Gyllenhaal,15912,2
Ice Cube,9778,2
Steve Gomer,104507,2
Michael Moore,17087,2
Wayne Wang,39819,0
Stephen Hopkins,2042,2
Craig Lahiff,558905,2
Harold Becker,23213,2
David Mamet,1255,2
Brad Silberling,11887,0
Whit Stillman,78188,2
Howard Deutch,26502,2
Michael Lehmann,7145,2
Spike Lee,5281,2
Robert Altman,9789,2
Nick Gomez,17278,2
Barnet Kellman,121829,2
Pedro Almodóvar,309,2
Jake Kasdan,51851,2
Gary Oldman,64,2
John Johnson,568291,2
Peter Hewitt,18357,2
Anthony Hickox,48965,2
Julie Davis,87033,1
David DeCoteau,97618,2
Juan José Campanella,84714,2
Alan Smithee,55948,0
Arthur Hiller,133259,2
Doug Ellin,183036,2
Todd Holland,1213162,0
Nick Broomfield,92561,2
Tom DiCillo,6400,2
Sammo Hung,62410,2
Abbas Kiarostami,119294,0
Mike van Diem,123150,0
Pål Sletaune,7736,0
Peter Medak,21377,2
John Warren,8108,2
Larry David,16376,2
Barbara Kopple,22020,1
Kirk Wong,58036,2
Carl Schenkel,47924,2
Kevin Hooks,40230,2
Tim McCanlies,77919,2
Leonid Boyko,526847,0
Vyacheslav Krishtofovich,543662,0
Michael Winterbottom,172,2
Bille August,19684,2
James F. Robinson,1069294,0
Jill Sprecher,145134,1
Mimi Leder,51984,1
Rodney Gibbons,56983,2
Daisy von Scherler Mayer,56714,1
Thom Fitzgerald,229519,2
John Duigan,72624,2
Frederik Du Chau,50582,2
Roland Emmerich,6046,2
Warren Beatty,6449,2
Terry Gilliam,280,2
Don Roos,57579,2
Michael Martin,258199,2
Christopher Guest,13524,2
Forest Whitaker,2178,2
Erik Skjoldbjærg,95760,2
Antonio Tibaldi,85549,0
Scott Reynolds,206549,2
Andrew Davis,12989,2
Caroline Link,4522,1
Ivan Reitman,8858,2
Harry Elfont,13615,0
Deborah Kaplan,13614,1
Des McAnuff,588701,2
Lisa Cholodenko,75699,1
David Leland,33317,2
Lavinia Currier,1205453,0
Majid Majidi,110695,2
Tim Kirkman,931795,0
Tiffanie DeBartolo,1031288,0
Christopher Scott Cherot,93133,2
Hal Hartley,91343,2
Manuel Pradal,4883,2
Noah Baumbach,5656,2
Tony Bancroft,66190,2
Barry Cook,66191,2
Marc Evans,4575,2
Rob Bowman,12523,2
Paddy Breathnach,73282,2
Betty Thomas,31024,1
Steven Soderbergh,1884,2
Peter Weir,2690,2
Chris Eyre,1232592,0
Manoel de Oliveira,81749,0
Vincent Gallo,22461,2
Michael Bay,865,2
Richard Donner,7187,2
Daisy von Scherler Mayer,56714,1
Joe Dante,4600,2
Darren Aronofsky,6431,2
Susan Skoog,1030415,0
Bobby Farrelly,7395,2
Peter Farrelly,7396,2
Edward D. Wood Jr.,44763,2
William A. Wellman,14643,2
Harry Beaumont,145605,2
Lewis Milestone,2000,0
Wesley Ruggles,21311,2
Edmund Goulding,34740,0
Frank Lloyd,72061,2
Frank Lloyd,72061,2
Robert Z. Leonard,93906,0
William Dieterle,49214,0
Frank Capra,2662,0
John Ford,8500,0
William Wyler,10001,2
Leo McCarey,30008,2
Billy Wilder,3146,0
William Wyler,10001,2
Elia Kazan,2746,2
Laurence Olivier,3359,2
Robert Rossen,14875,2
Cecil B. DeMille,8636,2
Fred Zinnemann,4065,0
Elia Kazan,2746,2
Delbert Mann,67451,2
Jerome Robbins,18868,2
Robert Wise,1744,2
Tony Richardson,32765,2
Fred Zinnemann,4065,0
Norman Jewison,13563,2
Carol Reed,15378,2
John Schlesinger,19304,2
William Friedkin,15175,0
John G. Avildsen,16513,2
Robert Benton,6729,2
Robert Redford,4135,2
Hugh Hudson,58220,2
James L. Brooks,3388,2
Sydney Pollack,2226,2
Bernardo Bertolucci,4956,2
Barry Levinson,8246,2
Bruce Beresford,5696,2
Woody Allen,1243,2
Alan J. Pakula,6349,2
Alex Cox,31493,0
Whit Stillman,78188,2
Jim Henson,55983,2
John Hughes,11505,2
Jack Sholder,62020,2
Chuck Russell,26713,2
Renny Harlin,16938,2
Stephen Hopkins,2042,2
Rachel Talalay,56891,1
Sean S. Cunningham,35475,2
Steve Miner,58712,2
Steve Miner,58712,2
Joseph Zito,64195,0
Danny Steinmann,58822,2
Tom McLoughlin,63550,2
John Carl Buechler,64722,2
Rob Hedden,64735,2
John Carpenter,11770,2
Rick Rosenthal,33341,0
Tommy Lee Wallace,11777,2
Dwight H. Little,56998,0
Dominique Othenin-Girard,32813,2
Paul Lynch,44130,2
Bruce Pittman,92438,2
Peter R. Simpson,35329,0
Ron Oliver,80523,2
Clay Borris,180868,2
Tom Holland,64796,2
John Lafia,65678,2
Jack Bender,28976,2
Tobe Hooper,10051,2
Brian Gibson,18069,2
Gary Sherman,33094,0
William Friedkin,15175,0
John Boorman,19665,2
William Peter Blatty,57922,2
Richard Donner,7187,2
Richard Donner,7187,2
Richard Donner,7187,2
Joe Dante,4600,2
Joe Dante,4600,2
Richard Donner,7187,2
Martin Campbell,10702,2
Theresa Connelly,1035941,1
Michael Oblowitz,82829,2
Richard Fleischer,2087,0
Fritz Lang,68,2
Robert Zemeckis,24,2
Robert Zemeckis,24,2
Ronald Neame,7501,2
Irwin Allen,7506,0
Gary Nelson,47893,2
Robert Stevenson,5834,2
Vincent McEveety,15657,2
Jack Donohue,109452,2
Austen Jewell,109455,0
David Hand,5446,2
James Algar,5690,2
Samuel Armstrong,5691,2
William Roberts,11427,2
Paul Satterfield,11428,2
Graham Heid,150003,0
Norman Wright,160942,0
Akira Kurosawa,5026,2
Stephen Frears,3224,0
David Lynch,5602,2
Martin Scorsese,1032,2
Francis Ford Coppola,1776,2
Michael Tolkin,16939,2
Adrian Lyne,7270,2
David Nutter,33316,0
Jim Abrahams,12936,2
Steven Spielberg,488,2
Tommy O'Haver,62514,2
Zhang Yuan,125091,0
Vincent McEveety,15657,2
Robert Butler,101767,2
Ted Berman,67604,2
Richard Rich,107274,2
Gary Nelson,47893,2
Robert Stevenson,5834,2
Rupert Wainwright,11809,2
Norman Tokar,83413,2
